# METADATA:
# 000XZ: Saint-Martin-du-Bec
# Source: www.infoclimat.fr
# Licence Ouverte/Open License: http://wiki.data.gouv.fr/images/9/9d/Licence_Ouverte.pdf
station_id;dh_utc;temperature;pression;pression_variation_3h;humidite;point_de_rosee;visibilite;vent_moyen;vent_rafales;vent_rafales_10min;vent_direction;temperature_min;temperature_max;pluie_1h;pluie_3h;pluie_6h;pluie_12h;pluie_24h;pluie_cumul_0h;pluie_intensite;pluie_intensite_max_1h;uv;uv_index;ensoleillement;temperature_sol;temps_omm;complements;source
string;YYYY-MM-DD hh:mm:ss;°C;hPa;hPa;%;°C;m;km/h;km/h;km/h;deg;°C;°C;mm;mm;mm;mm;mm;mm;mm/h;mm/h;W/m²;UV Index;hours;°C;https://www.infoclimat.fr/stations-meteo/ww.php;various;StatIC={oy1110,liveobjects,wlkIPxml,wlkLive,csv,weatherlink,vws,vws2,mnw,weewxPosteriori,wlk2webdlRR,wlkLivePostprocessed,wlk2webdl}|Synop={metno1,ogimet,bufr,inra,arpa-liguria,jma1,swiss-opendata,mcx,meteocentre,andorre,arpa-piemonte}
000XZ;2025-10-05 09:10:00;14.6;1019.1;2.7;72;9.6;;17;;37.7;329;12.7;14.8;;;;;;1.2;0;0;129;0.7;;;;0.7@@@@648;weatherlink
000XZ;2025-10-05 09:20:00;14.4;1019.3;2.9;75;10.1;;13.1;;40.6;279;12.7;14.8;;;;;;1.2;0;0;155;1.1;;;;1.1@@@@648;weatherlink
000XZ;2025-10-05 09:30:00;14.6;1019.3;2.9;74;10;;13.8;;34.8;275;12.7;14.8;;;;;;1.2;0;0;221;1.3;;;;1.3@@@@648;weatherlink
000XZ;2025-10-05 09:40:00;14.8;1019.3;2.9;75;10.4;;11;;31.9;309;12.7;14.8;;;;;;1.2;0;0;167;0.9;;;;0.9@@@@648;weatherlink
000XZ;2025-10-05 09:50:00;14.7;1019.6;3.2;75;10.3;;17.7;;46.3;283;12.7;14.8;;;;;;1.2;0;0;158;0.9;;;;0.9@@@@648;weatherlink
000XZ;2025-10-05 10:00:00;14.7;1019.6;2.1;75;10.3;;17.7;;43.5;308;12.7;14.8;0;0;0;0;2.8;1.2;0;0;613;2.2;;;;2.2@@@@648;weatherlink
000XZ;2025-10-05 10:10:00;14.9;1019.7;2.2;75;10.5;;17.3;;37.7;301;12.7;14.9;;;;;;1.2;0;0;513;1.5;;;;1.5@@@@648;weatherlink
000XZ;2025-10-05 10:20:00;15.3;1019.7;2.2;73;10.5;;21.2;;52.1;279;12.7;15.3;;;;;;1.2;0;0;220;1.6;;;;1.6@@@@648;weatherlink
000XZ;2025-10-05 10:30:00;15.7;1019.5;2;72;10.7;;17;;40.6;293;12.7;15.7;;;;;;1.2;0;0;622;1.8;;;;1.8@@@@648;weatherlink
000XZ;2025-10-05 10:40:00;15.6;1019.7;2.2;72;10.5;;22.3;;40.6;284;12.7;15.7;;;;;;1.2;0;0;554;2.8;;;;2.8@@@@648;weatherlink
000XZ;2025-10-05 10:50:00;15.7;1019.8;2.3;74;11.1;;19.1;;40.6;312;12.7;15.8;;;;;;1.2;0;0;125;1.2;;;;1.2@@@@648;weatherlink
000XZ;2025-10-05 11:00:00;14.9;1019.8;1.4;77;10.9;;13.5;;31.9;289;12.7;15.8;0;0;0;0;2.6;1.2;0;0;125;1.3;;;;1.3@@@@648;weatherlink
000XZ;2025-10-05 11:10:00;14.7;1019.8;1.4;75;10.3;;19.1;;49.2;303;12.7;15.8;;;;;;1.2;0;0;146;1.7;;;;1.7@@@@648;weatherlink
000XZ;2025-10-05 11:20:00;15.3;1019.8;1.4;75;10.9;;20.2;;43.5;293;12.7;15.8;;;;;;1.2;0;0;568;3;;;;3@@@@648;weatherlink
000XZ;2025-10-05 11:30:00;15.7;1019.9;1.5;75;11.3;;20.2;;37.7;291;12.7;15.8;;;;;;1.2;0;0;622;1.8;;;;1.8@@@@648;weatherlink
000XZ;2025-10-05 11:40:00;15.3;1020;1.6;73;10.5;;20.5;;40.6;291;12.7;15.8;;;;;;1.2;0;0;677;3.1;;;;3.1@@@@648;weatherlink
000XZ;2025-10-05 11:50:00;15.3;1020;1.6;73;10.5;;18.4;;46.3;285;12.7;15.8;;;;;;1.2;0;0;139;1.5;;;;1.5@@@@648;weatherlink
000XZ;2025-10-05 12:00:00;15.1;1020;0.9;76;10.9;;18.8;;40.6;302;12.7;15.8;0;0;0;0;1.8;1.2;0;0;645;3.2;;;;3.2@@@@648;weatherlink
000XZ;2025-10-05 12:10:00;15.3;1020.2;1.1;73;10.5;;24.8;;49.2;270;12.7;15.8;;;;;;1.2;0;0;220;2.1;;;;2.1@@@@648;weatherlink
000XZ;2025-10-05 12:20:00;16;1020.3;1.2;75;11.6;;17;;37.7;277;12.7;15.9;;;;;;1.2;0;0;703;3.3;;;;3.3@@@@648;weatherlink
000XZ;2025-10-05 12:30:00;15.7;1020.2;1.1;75;11.2;;22;;46.3;261;12.7;16.1;;;;;;1.2;0;0;192;2.9;;;;2.9@@@@648;weatherlink
000XZ;2025-10-05 12:40:00;15.7;1020.3;1.2;73;10.9;;20.9;;46.3;272;12.7;16.1;;;;;;1.2;0;0;288;1.9;;;;1.9@@@@648;weatherlink
000XZ;2025-10-05 12:50:00;15.7;1020.3;1.2;73;10.8;;20.5;;49.2;263;12.7;16.1;;;;;;1.2;0;0;675;3.1;;;;3.1@@@@648;weatherlink
000XZ;2025-10-05 13:00:00;16;1020.4;0.8;74;11.4;;21.6;;49.2;278;12.7;16.1;0;0;0;0;1.8;1.2;0;0;294;2.7;;;;2.7@@@@648;weatherlink
000XZ;2025-10-05 13:10:00;15.8;1020.4;0.8;75;11.4;;19.8;;40.6;274;12.7;16.1;;;;;;1.2;0;0;334;2;;;;2@@@@648;weatherlink
000XZ;2025-10-05 13:20:00;15.2;1020.4;0.8;75;10.8;;20.5;;43.5;295;12.7;16.1;;;;;;1.2;0;0;151;1.4;;;;1.4@@@@648;weatherlink
000XZ;2025-10-05 13:30:00;15.2;1020.5;0.9;76;11;;18.8;;37.7;288;12.7;16.1;;;;;;1.2;0;0;230;1.8;;;;1.8@@@@648;weatherlink
000XZ;2025-10-05 13:40:00;15.5;1020.5;0.9;77;11.5;;20.9;;43.5;272;12.7;16.1;;;;;;1.2;0;0;223;1.7;;;;1.7@@@@648;weatherlink
000XZ;2025-10-05 13:50:00;15.5;1020.6;1;77;11.5;;18.8;;43.5;276;12.7;16.1;;;;;;1.2;0;0;322;1.7;;;;1.7@@@@648;weatherlink
000XZ;2025-10-05 14:00:00;15.4;1020.6;0.8;73;10.6;;24.1;;46.3;270;12.7;16.1;0;0;0;0;1.2;1.2;0;0;381;1.9;;;;1.9@@@@648;weatherlink
000XZ;2025-10-05 14:10:00;15.5;1020.6;0.8;75;11.1;;19.1;;43.5;276;12.7;16.1;;;;;;1.2;0;0;223;1.4;;;;1.4@@@@648;weatherlink
000XZ;2025-10-05 14:20:00;15.2;1020.9;1.1;75;10.8;;17.3;;34.8;269;12.7;16.1;;;;;;1.2;0;0;152;1.1;;;;1.1@@@@648;weatherlink
000XZ;2025-10-05 14:30:00;15.6;1020.7;0.9;74;10.9;;21.2;;49.2;281;12.7;16.1;;;;;;1.2;0;0;411;1.3;;;;1.3@@@@648;weatherlink
000XZ;2025-10-05 14:40:00;15.2;1020.9;1.1;76;11;;15.6;;55;270;12.7;16.1;;;;;;1.2;0;0;206;0.8;;;;0.8@@@@648;weatherlink
000XZ;2025-10-05 14:50:00;15;1021;1.2;76;10.8;;19.8;;40.6;281;12.7;16.1;;;;;;1.2;0;0;168;0.8;;;;0.8@@@@648;weatherlink
000XZ;2025-10-05 15:00:00;15;1020.7;0.7;76;10.8;;22;;43.5;272;12.7;16.1;0;0;0;0;1.2;1.2;0;0;169;1;;;;1@@@@648;weatherlink
000XZ;2025-10-05 15:10:00;15.2;1021;1;74;10.6;;22.7;;46.3;291;12.7;16.1;;;;;;1.2;0;0;116;0.6;;;;0.6@@@@648;weatherlink
000XZ;2025-10-05 15:20:00;15.2;1021.1;1.1;74;10.6;;21.6;;43.5;291;12.7;16.1;;;;;;1.2;0;0;156;0.7;;;;0.7@@@@648;weatherlink
000XZ;2025-10-05 15:30:00;15.1;1021.2;1.2;76;10.9;;19.5;;37.7;270;12.7;16.1;;;;;;1.2;0;0;148;0.6;;;;0.6@@@@648;weatherlink
000XZ;2025-10-05 15:40:00;15.1;1021.3;1.3;74;10.5;;18.8;;40.6;272;12.7;16.1;;;;;;1.2;0;0;97;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 15:50:00;14.8;1021.2;1.2;75;10.4;;22.7;;52.1;281;12.7;16.1;;;;;;1.2;0;0;95;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 16:00:00;14.7;1021.3;0.9;76;10.5;;17;;34.8;275;12.7;16.1;0;0;0;0;1.2;1.2;0;0;95;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 16:10:00;14.8;1021.3;0.9;75;10.4;;16.6;;37.7;279;12.7;16.1;;;;;;1.2;0;0;114;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 16:20:00;14.7;1021.3;0.9;75;10.3;;17.3;;43.5;283;12.7;16.1;;;;;;1.2;0;0;65;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 16:30:00;14.7;1021.5;1.1;76;10.5;;16.3;;29;281;12.7;16.1;;;;;;1.2;0;0;60;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 16:40:00;14.6;1021.5;1.1;75;10.2;;17;;34.8;289;12.7;16.1;;;;;;1.2;0;0;98;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 16:50:00;14.6;1021.6;1.2;76;10.4;;18.4;;34.8;280;12.7;16.1;;;;;;1.2;0;0;33;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 17:00:00;14.5;1021.6;1;77;10.5;;19.5;;40.6;267;12.7;16.1;0;0;0;0;1.2;1.2;0;0;26;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 17:10:00;14.4;1021.7;1.1;79;10.8;;18.1;;46.3;252;12.7;16.1;;;;;;1.2;0;0;13;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 17:20:00;14.3;1021.9;1.3;80;10.9;;19.8;;40.6;269;12.7;16.1;;;;;;1.2;0;0;14;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 17:30:00;14.3;1022;1.4;79;10.7;;15.2;;31.9;286;12.7;16.1;;;;;;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 17:40:00;14.4;1021.9;1.3;79;10.8;;16.3;;37.7;278;12.7;16.1;;;;;;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 17:50:00;14.3;1022.1;1.5;80;10.9;;14.9;;31.9;292;12.7;16.1;;;;;;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 18:00:00;14.4;1022.2;1.5;79;10.8;;18.8;;40.6;272;12.7;16.1;0;0;0;0;1.2;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 18:10:00;14.3;1022.4;1.7;79;10.7;;15.2;;29;279;12.7;16.1;;;;;;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 18:20:00;14.4;1022.7;2;79;10.8;;17;;46.3;279;12.7;16.1;;;;;;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 18:30:00;14.4;1022.8;2.1;79;10.8;;12.7;;34.8;281;12.7;16.1;;;;;;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 18:40:00;14.4;1023;2.3;79;10.8;;19.5;;40.6;285;12.7;16.1;;;;;;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 18:50:00;14.1;1023;2.3;82;11.1;;12;;31.9;273;12.7;16.1;;;;;;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 19:00:00;14;1023;1.7;81;10.8;;9.6;;26.1;271;12.7;16.1;0;0;0;0;1.2;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 19:10:00;14.2;1023.1;1.8;80;10.8;;16.3;;34.8;281;12.7;16.1;;;;;;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 19:20:00;14.1;1023.1;1.8;78;10.3;;11.3;;31.9;279;12.7;16.1;;;;;;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 19:30:00;14.1;1023.1;1.8;78;10.3;;13.1;;31.9;277;12.7;16.1;;;;;;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 19:40:00;14.1;1023.4;2.1;78;10.3;;13.1;;31.9;272;12.7;16.1;;;;;;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 19:50:00;14.1;1023.5;2.2;77;10.1;;12.4;;29;281;12.7;16.1;;;;;;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 20:00:00;14.1;1023.5;1.9;78;10.3;;11;;29;273;12.7;16.1;0;0;0;0;1.2;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 20:10:00;14.3;1023.7;2.1;77;10.3;;13.8;;31.9;281;12.7;16.1;;;;;;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 20:20:00;14.4;1023.6;2;77;10.4;;13.5;;31.9;271;12.7;16.1;;;;;;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 20:30:00;14.4;1023.8;2.2;76;10.2;;11.7;;26.1;281;12.7;16.1;;;;;;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 20:40:00;14.4;1023.8;2.2;76;10.2;;13.8;;31.9;268;12.7;16.1;;;;;;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 20:50:00;14.3;1023.9;2.3;77;10.3;;9.2;;31.9;258;12.7;16.1;;;;;;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 21:00:00;14.1;1024.2;2;77;10.1;;9.6;;23.2;278;12.7;16.1;0;0;0;0;1.2;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 21:10:00;14.1;1024.1;1.9;77;10.1;;8.1;;17.4;294;12.7;16.1;;;;;;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 21:20:00;13.9;1024;1.8;77;10;;9.2;;26.1;301;12.7;16.1;;;;;;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 21:30:00;13.9;1024.2;2;76;9.7;;9.6;;20.3;265;12.7;16.1;;;;;;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 21:40:00;13.9;1024.3;2.1;78;10.1;;9.2;;23.2;257;12.7;16.1;;;;;;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 21:50:00;13.8;1024.3;2.1;78;10.1;;10.6;;26.1;287;12.7;16.1;;;;;;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 22:00:00;13.7;1024.3;1.3;78;10;;9.9;;26.1;275;12.7;16.1;0;0;0;0;1.2;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 22:10:00;13.7;1024.3;1.3;78;9.9;;8.1;;20.3;282;12.7;16.1;;;;;;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 22:20:00;13.6;1024.6;1.6;78;9.8;;8.9;;20.3;263;12.7;16.1;;;;;;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 22:30:00;13.5;1024.5;1.5;77;9.5;;6.7;;34.8;338;12.7;16.1;;;;;;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 22:40:00;13.4;1024.6;1.6;77;9.4;;5.3;;11.6;318;12.7;16.1;;;;;;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 22:50:00;13.3;1024.6;1.6;78;9.5;;7.1;;20.3;297;12.7;16.1;;;;;;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 23:00:00;13.2;1024.5;1;78;9.4;;7.1;;17.4;285;12.7;16.1;0;0;0;0;1.2;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 23:10:00;13.2;1024.7;1.2;79;9.6;;7.1;;20.3;278;12.7;16.1;;;;;;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 23:20:00;13.1;1024.7;1.2;79;9.6;;6;;17.4;302;12.7;16.1;;;;;;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 23:30:00;13.2;1024.6;1.1;80;9.8;;6;;17.4;331;12.7;16.1;;;;;;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 23:40:00;13.1;1024.6;1.1;80;9.7;;3.5;;20.3;293;12.7;16.1;;;;;;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-05 23:50:00;13.2;1024.8;1.3;80;9.8;;3.5;;11.6;280;12.7;16.1;;;;;;1.2;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 00:00:00;13.2;1025.1;;81;10;;3.9;;11.6;321;;;0;0;0;0;1.2;;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 00:10:00;13.1;1025.1;;81;9.9;;3.9;;14.5;251;13.1;13.2;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 00:20:00;13.1;1025.1;;80;9.7;;4.2;;11.6;290;13.1;13.2;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 00:30:00;12.9;1025.1;;80;9.6;;3.9;;17.4;308;12.9;13.2;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 00:40:00;12.9;1025;;80;9.5;;2.5;;14.5;293;12.9;13.2;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 00:50:00;12.9;1024.9;;81;9.7;;1.8;;11.6;242;12.9;13.2;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 01:00:00;12.8;1025.2;;82;9.8;;1.4;;5.8;248;12.8;13.2;0;0;0;0;0.6;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 01:10:00;12.8;1025.1;;82;9.8;;2.1;;11.6;308;12.8;13.2;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 01:20:00;12.8;1024.9;;83;10;;0.7;;5.8;236;12.8;13.2;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 01:30:00;12.8;1025;;83;10;;1.1;;5.8;270;12.8;13.2;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 01:40:00;12.9;1025.1;;82;9.9;;3.2;;11.6;237;12.8;13.2;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 01:50:00;13.1;1024.8;;82;10.1;;3.5;;8.7;263;12.8;13.2;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 02:00:00;13.2;1024.9;;82;10.2;;1.8;;8.7;329;12.8;13.2;0;0;0;0;0.6;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 02:10:00;13.2;1025.2;;82;10.2;;1.8;;11.6;270;12.8;13.2;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 02:20:00;13.1;1025.1;;82;10.1;;3.2;;20.3;297;12.8;13.2;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 02:30:00;13.2;1025.3;;82;10.2;;4.6;;20.3;254;12.8;13.2;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 02:40:00;13.3;1025.3;;82;10.3;;2.8;;11.6;304;12.8;13.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 02:50:00;13.3;1025.1;;83;10.5;;0.7;;8.7;259;12.8;13.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 03:00:00;13.5;1025.1;;83;10.7;;2.1;;11.6;255;12.8;13.5;0;0;0;0;0.2;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 03:10:00;13.7;1025.2;0.1;83;10.8;;3.5;;14.5;316;12.8;13.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 03:20:00;13.8;1025.2;0.1;82;10.8;;5.3;;11.6;245;12.8;13.8;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 03:30:00;13.9;1025.3;0.2;82;10.9;;4.2;;20.3;312;12.8;13.9;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 03:40:00;13.9;1025.3;0.2;82;10.9;;3.5;;11.6;284;12.8;13.9;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 03:50:00;14;1025.3;0.2;82;11;;5.3;;17.4;293;12.8;13.9;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 04:00:00;14;1025.2;;81;10.8;;6.7;;14.5;279;12.8;14;0;0;0;0;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 04:10:00;14.1;1025.4;0.2;81;10.9;;6;;26.1;276;12.8;14.1;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 04:20:00;14.1;1025.4;0.2;80;10.7;;6.7;;20.3;271;12.8;14.1;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 04:30:00;14.1;1025.5;0.3;80;10.7;;3.9;;11.6;276;12.8;14.1;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 04:40:00;14.1;1025.5;0.3;80;10.7;;3.9;;17.4;281;12.8;14.1;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 04:50:00;14.1;1025.5;0.3;81;10.9;;5.3;;14.5;263;12.8;14.1;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 05:00:00;14.1;1025.5;0.6;81;10.8;;2.8;;8.7;286;12.8;14.1;0;0;0;0;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 05:10:00;14.1;1025.5;0.6;81;10.8;;3.2;;8.7;257;12.8;14.1;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 05:20:00;14.1;1025.5;0.6;82;11;;3.2;;11.6;296;12.8;14.1;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 05:30:00;14;1025.6;0.7;82;11;;0.4;;5.8;338;12.8;14.1;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 05:40:00;14;1025.7;0.8;83;11.2;;2.5;;11.6;274;12.8;14.1;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 05:50:00;14.1;1025.8;0.9;82;11;;3.5;;11.6;273;12.8;14.1;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 06:00:00;14.1;1026;0.9;82;11;;3.5;;8.7;273;12.8;14.1;0;0;0;0;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 06:10:00;14.1;1026.1;1;82;11;;4.6;;14.5;273;12.8;14.1;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 06:20:00;14.1;1026;0.9;82;11;;4.2;;11.6;291;12.8;14.1;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 06:30:00;14.1;1026;0.9;80;10.7;;4.2;;11.6;270;12.8;14.1;;;;;;0;0;0;7;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 06:40:00;14.1;1025.9;0.8;80;10.7;;2.5;;11.6;274;12.8;14.1;;;;;;0;0;0;16;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 06:50:00;14.2;1026;0.9;80;10.8;;1.8;;8.7;248;12.8;14.2;;;;;;0;0;0;19;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 07:00:00;14.2;1026.1;0.9;80;10.8;;0.7;;5.8;270;12.8;14.2;0;0;0;0;;0;0;0;19;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 07:10:00;14.3;1026.1;0.9;83;11.4;;3.5;;11.6;270;12.8;14.3;;;;;;0;0;0;25;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 07:20:00;14.3;1026.2;1;84;11.7;;3.5;;14.5;259;12.8;14.3;;;;;;0;0;0;37;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 07:30:00;14.4;1026.3;1.1;85;11.9;;3.5;;11.6;250;12.8;14.4;;;;;;0;0;0;74;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 07:40:00;14.5;1026.3;1.1;86;12.2;;5.7;;20.3;247;12.8;14.5;;;;;;0;0;0;44;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 07:50:00;14.5;1026.3;1.1;85;12;;5.3;;20.3;268;12.8;14.5;;;;;;0;0;0;46;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 08:00:00;14.6;1026.4;0.9;86;12.3;;5.7;;17.4;254;12.8;14.6;0;0;0;0;;0;0;0;56;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 08:10:00;14.7;1026.6;1.1;86;12.3;;8.1;;29;280;12.8;14.7;;;;;;0;0;0;67;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 08:20:00;14.8;1026.7;1.2;86;12.5;;9.9;;26.1;246;12.8;14.8;;;;;;0;0;0;123;0.6;;;;0.6@@@@648;weatherlink
000XZ;2025-10-06 08:30:00;14.9;1026.8;1.3;86;12.6;;9.6;;26.1;268;12.8;14.9;;;;;;0;0;0;79;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 08:40:00;14.8;1026.9;1.4;86;12.5;;11.3;;26.1;262;12.8;14.9;;;;;;0;0;0;67;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 08:50:00;14.5;1026.9;1.4;87;12.4;;8.1;;23.2;237;12.8;14.9;;;;;;0;0;0;86;0.5;;;;0.5@@@@648;weatherlink
000XZ;2025-10-06 09:00:00;14.4;1027;1;86;12.1;;8.5;;20.3;240;12.8;14.9;0;0;0;0;;0;0;0;77;0.5;;;;0.5@@@@648;weatherlink
000XZ;2025-10-06 09:10:00;14.6;1027.1;1.1;85;12.1;;11;;26.1;265;12.8;14.9;;;;;;0;0;0;74;0.5;;;;0.5@@@@648;weatherlink
000XZ;2025-10-06 09:20:00;14.7;1027.1;1.1;83;11.8;;8.9;;20.3;282;12.8;14.9;;;;;;0;0;0;81;0.6;;;;0.6@@@@648;weatherlink
000XZ;2025-10-06 09:30:00;14.8;1027.1;1.1;82;11.8;;9.2;;23.2;289;12.8;14.9;;;;;;0;0;0;128;0.9;;;;0.9@@@@648;weatherlink
000XZ;2025-10-06 09:40:00;14.9;1027;1;82;11.9;;9.2;;26.1;265;12.8;14.9;;;;;;0;0;0;81;0.6;;;;0.6@@@@648;weatherlink
000XZ;2025-10-06 09:50:00;14.8;1027;1;84;12.2;;7.1;;20.3;261;12.8;14.9;;;;;;0;0;0;81;0.5;;;;0.5@@@@648;weatherlink
